prod_id,prod_unit,Weekend,mean_price,sum_sale_quantity,freq_of _discount_number,discount_ration,brand_desc,category_desc_eng,y
999196498,CT,0.288817377312953,0.99,1650.0,0.0321802091713596,0.0021453472780906396,ESTRELA DO ATLANTICO,CHEESE TYPE FLAMENGO,0
999196501,CT,0.30959641255605397,1.18986984815618,5993.0,0.253273542600897,0.0495949052266647,PRIVATE LABEL,FRENCH FRIES,2
999196504,CT,0.309734513274336,18.429716312056698,705.0,0.656342182890855,0.33286303446235904,SURF,WASHING MACHINE DETERGENTS,1
999196506,CT,0.252887295898049,1.7098899464604398,3362.0,0.643966547192354,0.288898292264466,NESTLE,CHOCOLATE BARS,3
999196517,CT,0.296610169491525,5.91272727272727,374.0,0.6864406779661021,0.24671208631138802,GILLETTE,PRODUCTS FOR SHAVING,3
999196518,CT,0.29787234042553196,14.810247933884302,242.0,0.8382978723404259,0.43963153410326006,WOOLITE,WASHING MACHINE DETERGENTS,1
999196519,CT,0.41777777777777797,14.6603056768559,229.0,0.8311111111111109,0.43169876110686295,WOOLITE,WASHING MACHINE DETERGENTS,1
999196520,CT,0.373493975903614,8.51890173410405,173.0,0.5963855421686751,0.311578050832705,WOOLITE,WASHING MACHINE DETERGENTS,3
999196525,CT,0.2944772562428761,0.28182932932932897,15984.0,0.0502538597036577,0.00701015557913718,PRIVATE LABEL,THICK WAFER,0
999196526,CT,0.323308270676692,0.729935040599625,8005.0,0.294377247466492,0.0642812468079925,PRIVATE LABEL,FINE WAFERS,2
999196557,CT,0.258671369782481,2.3715332690453197,2074.0,0.5420340975896529,0.266981316107621,GULLON,PROD. SPECIAL FEEDING,3
999196559,CT,0.314685314685315,3.96324840764331,157.0,0.426573426573427,0.12115954221217401,EVAX,SANITARY TOWELS,2
999196561,CT,0.289256198347107,1.49,833.0,0.059228650137741,0.00335108251520698,NO LABEL,FROZEN BREAD,0
999196568,CT,0.32209302325581396,1.49,933.0,0.23837209302325602,0.0568440767910098,PRIVATE LABEL,PRESERVED FRUITS,2
999196594,CT,0.308840227088402,1.8696168922417,13521.0,0.235685320356853,0.0765067981802654,NO LABEL,APPLE,2
999196619,CT,0.265984654731458,5.76087804878049,410.0,0.7723785166240409,0.38567420200952396,QUANTO,FABRIC SOFTENERS,1
999196620,CT,0.30971128608923904,5.9699242424242405,396.0,0.8372703412073491,0.415453399010471,QUANTO,FABRIC SOFTENERS,1
999196621,CT,0.33349851337958397,3.8415037593984995,2128.0,0.7789890981169469,0.39316696700139897,QUANTO,FABRIC SOFTENERS,1
999196622,CT,0.325295922840859,3.8465539983512,2426.0,0.7829899167031998,0.394910387802233,QUANTO,FABRIC SOFTENERS,1
999196624,CT,0.29787234042553196,8.93012048192771,581.0,0.569148936170213,0.285225231105473,SUN,DISHWASHING MACHINE DETERGENTS,3
999196625,CT,0.291358024691358,9.01478365384615,416.0,0.592592592592593,0.295450020891026,SUN,DISHWASHING MACHINE DETERGENTS,3
999196637,CT,0.319183673469388,17.557596837944697,1265.0,0.9069387755102042,0.47068965756995795,SKIP,WASHING MACHINE DETERGENTS,1
999196638,CT,0.302435937994306,17.637505228562897,3347.0,0.915533059158494,0.476007708595534,SKIP,WASHING MACHINE DETERGENTS,1
999196639,CT,0.27610350076103496,3.6705442875481404,3895.0,0.7543378995433792,0.3802299329436721,IGLO,FROZEN VEGETABLES,1
999196644,CT,0.310160427807487,2.99,213.0,0.0481283422459893,0.0105342228104376,PRIVATE LABEL,NORMAL BATTERIES,0
999196699,CT,0.276729559748428,7.538387096774191,248.0,0.9056603773584909,0.456848615899838,CLI,STORAGE ITEMS,1
999196700,CT,0.27027027027027,20.746756756756803,37.0,0.594594594594595,0.282709012577345,HAPPYONE,DRY FOOD ANIMALS,3
999196701,CT,0.324324324324324,19.99,39.0,0.567567567567568,0.256822928976081,HAPPYONE,DRY FOOD ANIMALS,3
999196707,CT,0.29032258064516103,20.39625,32.0,0.161290322580645,0.0274092832329327,GILLETTE,RAZORS AND SHAVING MACHINES,0
999196712,CT,0.263833992094862,2.67961718020542,1071.0,0.20652173913043498,0.0560118724010756,CAREFREE,SANITARY TOWELS,0
999196717,CT,0.316402116402116,2.67382564102564,975.0,0.210582010582011,0.0540298155179141,CAREFREE,SANITARY TOWELS,0
999196821,CT,0.319936958234831,0.6891285181417429,2949.0,0.23128447596532697,0.0748792270531401,NO LABEL,SANDWICHES,2
999197196,CT,0.261904761904762,6.467375565610861,221.0,0.723809523809524,0.360986095763572,ELVIVE,HAIR CONDITIONERS,1
999197197,CT,0.258064516129032,12.909753086419801,162.0,0.7032258064516128,0.326702922843875,L'OREAL,FACE TREATMENT,1
999197204,CT,0.291162790697674,3.30584529505582,1254.0,0.773023255813953,0.369222325070832,COLGATE,TOOTHPASTE,1
999197211,CT,0.27543859649122804,2.9782222222222203,675.0,0.449122807017544,0.129126327524497,AUSONIA,INCONTINENTS,2
999197212,CT,0.22188449848024303,9.98495967741935,496.0,0.5288753799392101,0.210094593073316,AUSONIA,INCONTINENTS,3
999197220,CT,0.256227758007117,9.96064,375.0,0.5658362989323841,0.231193114823008,AUSONIA,INCONTINENTS,3
999197221,CT,0.307692307692308,8.414823529411759,85.0,0.371794871794872,0.0937159343386425,LINDOR,INCONTINENTS,2
999197226,CT,0.32876712328767105,1.45855534709193,533.0,0.712328767123288,0.257572919741755,BIMBO,PACKAGED BREAD,3
999197227,CT,0.29375,1.73330074755607,1739.0,0.6053571428571429,0.246183673469388,BIMBO,PACKAGED BREAD,3
999197240,CT,0.31818181818181795,4.99,152.0,0.6893939393939389,0.29014088783627895,COLGATE,TOOTHPASTE,3
999197241,CT,0.294117647058824,3.50481481481481,918.0,0.732843137254902,0.367693240717424,NIVEA,PERSONAL DEODORISERS,1
999197242,CT,0.36652542372881397,5.95447638603696,487.0,0.7605932203389829,0.36974742743664707,COLGATE,ORAL ELIXIRS,1
999197250,CT,0.326086956521739,81.225,48.0,0.565217391304348,0.21788092440266396,NEUTECH,CLOTHING CARE,3
999197253,CT,0.275590551181102,1.94535714285714,560.0,0.452755905511811,0.0975353170226761,PARMAREGGIO,FOREIGN CHEESE,2
999197456,CT,0.28512736236647496,0.892491694352159,1505.0,0.5439605587510271,0.137772044099078,BALCONI,FINE WAFERS,3
999197457,CT,0.25281690140845103,0.923508488278092,3711.0,0.615845070422535,0.156274720623312,BALCONI,FINE WAFERS,3
999197458,CT,0.266032417195208,0.923888149134487,3755.0,0.6247357293868921,0.159283194078825,BALCONI,FINE WAFERS,3
999197478,CT,0.319181034482759,1.2890419869899499,5073.0,0.6258620689655171,0.204676473536488,BIMBO,PACKAGED BREAD,3
999197479,CT,0.336040609137056,1.34819209039548,1239.0,0.13096446700507597,0.0324346681707088,RENOVA,PAPER NAPKINS,0
999197545,CT,0.18965517241379298,16.5911235955056,178.0,0.557471264367816,0.298084180750189,VITRINOR,TEFLON KITCHEN ITEMS,3
999197546,CT,0.317567567567568,16.7184768211921,151.0,0.6891891891891889,0.36497537714653094,VITRINOR,TEFLON KITCHEN ITEMS,1
999197570,CT,0.31159420289855105,17.4598101265823,158.0,0.6594202898550731,0.19222639747443804,BARBOT,PRODUCTS FOR PAINTING AND RESTORATION,3
999197647,CT,0.32291666666666696,2.61109649122807,228.0,0.197916666666667,0.0446903235197051,PRIVATE LABEL,FROZEN MEALS,0
999197648,CT,0.266480965645311,7.9447111597374205,4570.0,0.8375116063138349,0.42298402891940007,IGLO,PREPARED MEAT AND FROZEN FISH,1
999197649,CT,0.276908923643054,4.00509638881347,3683.0,0.764489420423183,0.383099782166448,IGLO,PREPARED MEAT AND FROZEN FISH,1
999197659,CT,0.26542056074766396,0.31793354707082505,3431.0,0.13271028037383198,0.0404259012016021,NO LABEL,INDIVIDUAL BOWLS,0
999197672,CT,0.625,72.175,8.0,0.125,0.05,FLAMA,CLOTHING CARE,0
999197675,CT,0.27027027027027,27.1365789473684,38.0,0.7027027027027031,0.352977163565118,NEUTECH,FOOD PREPARATION,1
999197676,CT,0.353535353535354,25.6945,100.0,0.6363636363636359,0.324909445036393,NEUTECH,FOOD PREPARATION,1
999197677,CT,0.32038834951456296,32.438155339805796,103.0,0.5922330097087379,0.28398179915808897,NEUTECH,CLOTHING CARE,3
999197680,CT,0.28571428571428603,27.7642857142857,35.0,0.7142857142857142,0.376034400382226,NEUTECH,FOOD PREPARATION,1
999197735,CT,0.23630136986301395,7.99,453.0,0.0445205479452055,0.00512555648899023,NIDO,PROCESSED MILK,0
999197743,CT,0.247015610651974,2.88017706576729,1186.0,0.533516988062443,0.212796413331173,AJAX,GLASS CLEANER,3
999197745,CT,0.25909878682842297,2.22703703703704,1350.0,0.59792027729636,0.259452757489478,AJAX,GLASS CLEANER,3
999197809,CT,0.312,7.96276595744681,141.0,0.616,0.31024500116696396,SUN,DISHWASHING MACHINE DETERGENTS,3
999197810,CT,0.23809523809523803,8.44295336787565,193.0,0.648809523809524,0.328092979896587,SUN,DISHWASHING MACHINE DETERGENTS,1
999197817,CT,0.305147058823529,3.0528157503714706,1346.0,0.530330882352941,0.223981649426117,SEEBERGER,NUTS,3
999197823,CT,0.315659679408138,0.439628169014085,3550.0,0.0353473078503905,0.00445344318648881,PRIVATE LABEL,SOAPS,0
999197824,CT,0.332745702952843,0.43949011124845505,3236.0,0.0277655354781842,0.00352828638967907,PRIVATE LABEL,SOAPS,0
999197825,CT,0.333696540452193,0.39,4820.0,0.0844456551348406,0.00942010258272857,PRIVATE LABEL,SOAPS,0
999197826,CT,0.326810747663551,0.389991476667377,4693.0,0.0864485981308411,0.00976141265276779,PRIVATE LABEL,SOAPS,0
999197827,CT,0.332249482707656,0.389991438356164,4672.0,0.0839491575524682,0.00944263802673498,PRIVATE LABEL,SOAPS,0
999197829,CT,0.311355311355311,2.97905109489051,274.0,0.29304029304029305,0.0705036323765421,COLGATE,TOOTHBRUSHES AND WAXES,2
999197830,CT,0.28571428571428603,2.9751190476190494,252.0,0.25793650793650796,0.0654828263523916,COLGATE,TOOTHBRUSHES AND WAXES,2
999197850,CT,0.346086956521739,2.0037417218543,604.0,0.27478260869565196,0.0892981484751532,CHEETOS,PACKED APPETIZERS,2
999197853,CT,0.315412186379928,3.94058419243986,1455.0,0.629928315412186,0.25144389228995895,COLGATE,TOOTHPASTE,3
999197896,CT,0.273949579831933,0.543311849281111,2017.0,0.304201680672269,0.0804201680672269,NO LABEL,INDIVIDUAL BOWLS,2
999197977,CT,0.308605341246291,11.9714285714286,350.0,0.836795252225519,0.417537320960923,XAU,WASHING MACHINE DETERGENTS,1
999197978,CT,0.28602150537634397,12.033568464730301,482.0,0.843010752688172,0.424673240408943,XAU,WASHING MACHINE DETERGENTS,1
999197979,CT,0.293726235741445,2.49959349593496,1230.0,0.404942965779468,0.10356463878327,NO LABEL,PASTRY CAKES,2
999197983,CT,0.326385599242065,1.5289810338415801,2689.0,0.48413074372335396,0.162544612283455,NESTLE,CHOCOLATE BARS,3
999197985,CT,0.325242718446602,8.52995305164319,213.0,0.679611650485437,0.34038893262194203,SOFT TISSUE,TOILET PAPER,1
999197987,CT,0.332591768631813,4.9723491379310305,928.0,0.553948832035595,0.148367840427299,LIMIANO,REGIONAL CHEESE,3
999198012,CT,0.320054017555706,1.51664326738992,1567.0,0.46590141796083706,0.17698631557829198,PRIVATE LABEL,HAND DISHWASHING DETERGENTS,3
999198013,CT,0.31142241379310304,1.5464308012487,961.0,0.523706896551724,0.19914654261498604,PRIVATE LABEL,HAND DISHWASHING DETERGENTS,3
999198014,CT,0.262485481997677,1.2723877917414699,1114.0,0.59465737514518,0.285766114527297,NACIONAL,FINE WAFERS,3
999198015,CT,0.394927536231884,3.9523636363636405,330.0,0.692028985507246,0.320013026120796,SEEBERGER,NUTS,1
999198021,CT,0.30241935483871,1.86443661971831,284.0,0.116935483870968,0.025615230456038997,NO LABEL,PASTRY CAKES,0
999198068,CT,0.222222222222222,22.534642857142895,56.0,0.8148148148148149,0.404458447376816,NO LABEL,DESKTOP AND ARCHIVE MATERIAL,1
999198075,CT,0.29560336763330197,3.43293831168831,1232.0,0.711880261927035,0.35301678284181104,NIVEA,PERSONAL DEODORISERS,1
999198086,CT,0.31977818853974105,3.57796610169492,590.0,0.77818853974122,0.38819498708786704,NIVEA,PERSONAL DEODORISERS,1
999198089,CT,0.28199863107460604,0.7284615384615379,2795.0,0.549623545516769,0.21292521585937002,BYBA,FOOD CHILDREN,3
999198092,CT,0.25367156208277697,2.17386740331492,905.0,0.60347129506008,0.16541017223166,MILKA,CAKES AND PASTRIES,3
999198094,CT,0.3036978756884339,3.8081233933162,1556.0,0.55940204563336,0.246835815941334,MILKA,CHOCOLATE BARS,3
999198095,CT,0.31575829383886306,3.9612082262210797,1945.0,0.70260663507109,0.291010536764253,MILKA,CHOCOLATE BARS,1
999198107,CT,0.292012057272042,0.889884502923977,6840.0,0.284664657121326,0.060670232745064,PRIVATE LABEL,FROZEN VEGETABLES,2
999198122,CT,0.355013550135501,5.08052369077307,401.0,0.53929539295393,0.16944822936789497,VALFONTE,STANDARD WINES,3
999198123,CT,0.25853985264568,0.8868650371944742,2823.0,0.647689216342934,0.316422745064664,NACIONAL,FINE WAFERS,1
999198127,CT,0.306805074971165,1.71154356060606,1056.0,0.540945790080738,0.180071843803763,NESTLE,CHOCOLATE BARS,3
999198155,CT,0.287671232876712,1.8794074074074099,405.0,0.41917808219178104,0.12037950162691699,PROALIMENTAR,FINE WAFERS,2
999198156,CT,0.257398101619207,1.2123960880195601,2454.0,0.6119486320491351,0.253307900129915,RENOVA,PAPER NAPKINS,3
999198179,CT,0.346397909667786,0.7295857805255022,3235.0,0.341172079134005,0.0780299117825388,PRIVATE LABEL,FINE WAFERS,2
999198658,CT,0.308659217877095,3.10365946632783,787.0,0.754189944134078,0.37966015312545703,NIVEA,SHAMPOO,1
999203397,CT,0.279558011049724,5.202658227848099,948.0,0.6585635359116021,0.330236038865378,ELVIVE,HAIR CONDITIONERS,1
999203627,CT,0.276729559748428,4.05194690265487,678.0,0.60377358490566,0.29852129106011305,NATURAL HONEY,SHOWER GEL,3
999208488,CT,0.26318202659330603,1.61866584056175,2421.0,0.37597432370472295,0.184265474948602,HERAS,CUPCAKES AND SIMILAR PACKS,2
999208568,CT,0.296875,1.9737270341207298,381.0,0.6,0.291073041651056,GULLON,PROD. SPECIAL FEEDING,3
999208571,CT,0.25175860792299104,1.6975647366889701,3437.0,0.6760459089226211,0.3351873096829,GULLON,FINE WAFERS,1
999208572,CT,0.258003766478343,1.69927813163482,3297.0,0.668173258003766,0.33175900004737396,GULLON,FINE WAFERS,1
999213067,CT,0.273809523809524,6.756236559139791,93.0,0.32142857142857106,0.14544587505960901,SUN,DISHWASHING MACHINE DETERGENTS,2
999215521,CT,0.403587443946188,4.90173553719008,242.0,0.318385650224215,0.0824188220333029,FAIRY,HAND DISHWASHING DETERGENTS,2
999217824,CT,0.25912067352666,1.87494307027876,5094.0,0.7210009354536949,0.360143357412209,BALCONI,FINE WAFERS,1
999217825,CT,0.26794493608652903,1.86726523887974,4856.0,0.719026548672566,0.360444510309494,BALCONI,FINE WAFERS,1
999217916,CT,0.28414239482200604,1.73287343215507,1754.0,0.66084142394822,0.32629382077594,BALCONI,FINE WAFERS,1
999220210,CT,0.252302025782689,1.6324572930354802,761.0,0.5561694290976059,0.180439160860488,MAGGI,READY MEALS AND COMPONENTS,3
999221475,CT,0.33515815085158196,1.7966488586692602,2059.0,0.32664233576642304,0.0764119925630641,CACAOLAT,SPECIAL UHT MILK,2
999221476,CT,0.266666666666667,18.6566666666667,78.0,0.893333333333333,0.452849761550779,NO LABEL,LEATHER GOODS,1
999221490,CT,0.37050359712230196,0.942698412698413,630.0,0.498201438848921,0.14382000892792302,PRIVATE LABEL,FRENCH FRIES,3
999221497,CT,0.301832208293153,0.5918209019021159,4679.0,0.30472516875602695,0.0657286179694333,CACAOLAT,SPECIAL UHT MILK,2
999221500,CT,0.340588988476312,19.551243144424102,1641.0,0.8418693982074259,0.42767751770329104,IGLO,PREPARED MEAT AND FROZEN FISH,1
999221515,CT,0.33212341197822104,1.78880159786951,751.0,0.0508166969147005,0.00541422908069635,PRIVATE LABEL,FROZEN VEGETABLES,0
999221527,CT,0.28644356211003996,1.4432349373230902,2473.0,0.834373227453205,0.4282127738117821,SUCOL,FRUIT SOFT DRINKS,1
999221596,CT,0.341991341991342,4.762727272727269,715.0,0.54978354978355,0.273075621482386,CATAPEREIRO,FINE WINES,3
999221604,CT,0.36363636363636404,6.385925925925929,108.0,0.0,-0.0,NO LABEL,FAMILY CAKES,0
999221644,CT,0.33746898263027303,0.89,2268.0,0.0341191066997519,0.00358268045836005,PRIVATE LABEL,AIR FRESHENER N / ELECT,0
999221648,CT,0.260204081632653,4.82108108108108,222.0,0.7142857142857142,0.346549958273272,SONASOL,TILE CLEANING LIQUID,1
999221662,CT,0.318471337579618,69.29,160.0,0.643312101910828,0.32614130569843897,PRIVATE LABEL,COFFEE MACHINES,1
999221663,CT,0.356877323420074,75.9023741007194,278.0,0.825278810408922,0.4211273135953929,PRIVATE LABEL,COFFEE MACHINES,1
999221668,CT,0.247368421052632,6.9328717948718,390.0,0.673684210526316,0.344186985809825,WOOLITE,LAUNDRY DETERGENTS,1
999221750,CT,0.37658674188998603,1.5861722488038301,836.0,0.0479548660084626,0.00697530699925782,PRIVATE LABEL,CHOCOLATE BARS,0
999221764,CT,0.277971158627549,0.69,13108.0,0.260566882148185,0.06379453360887,NO LABEL,SALTY FRY SHOP,2
999221765,CT,0.27938342967244706,0.69,3219.0,0.0655105973025048,0.0142118033254835,NO LABEL,SALTY FRY SHOP,0
999221768,CT,0.265944645006017,0.69,4685.0,0.191335740072202,0.0454801207355751,NO LABEL,SALTY FRY SHOP,0
999221770,CT,0.299559471365639,1.3080914826498402,634.0,0.403083700440529,0.122388795926343,NOBRE,CANNED SAUSAGES,2
